id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001704066,7797.07.0101,rent,2022-02-28 15:50:09,,1,1690,280.0,1410.0,,95,1968.0,Zilweg 10,St. Gallen,9016,47.4417991638184,9.40919876098633,POINT (9.409198760986328 47.44179916381836),1077130,0.0306122448979592,17.789473684210527,338.0,L,c,1077130,True,50.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001706381,5181.10.0201,rent,2022-02-28 15:50:12,,2,1652,252.0,1400.0,,97,2009.0,Vogelherdstr. 17a,St. Gallen,9016,47.436710357666,9.41989040374756,POINT (9.419890403747559 47.436710357666016),190212361,0.293333333333333,17.030927835051546,550.6666666666666,M,d,190212361,False,60.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307,Osten,Neudorf,Achslen-Wilen
3001704065,7797.02.0002,rent,2022-02-28 15:50:18,,GF,1640,240.0,1400.0,,95,1968.0,Oberzilstrasse 4,St. Gallen,9016,47.4411430358887,9.40926456451416,POINT (9.40926456451416 47.44114303588867),1077118,0.0306122448979592,17.263157894736842,328.0,L,c,1077118,True,50.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001694027,8904.51.0202,rent,2022-02-28 15:50:18,,2,1565,240.0,1325.0,,92,1995.0,Brauerstrasse 83,St. Gallen,9016,47.4431571960449,9.41006565093994,POINT (9.410065650939941 47.44315719604492),2363063,0.0,17.01086956521739,391.25,M,c,2363063,False,53.0,46.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001703768,5419.09.0056,rent,2022-02-28 15:50:23,,1,1550,295.0,1255.0,,87,,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0,17.816091954022987,516.6666666666666,M,d,1077114,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001705956,ms.sg.schüga21whgdg,rent,2022-02-28 15:50:31,,3,950,210.0,740.0,,60,,Schützengasse 2,St. Gallen,9000,47.4237442016602,9.37245559692383,POINT (9.372455596923828 47.423744201660156),1072434,0.0526315789473684,15.833333333333334,950.0,S,f,1072434,False,60.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,205,Centrum,Innenstadt,St.Leonhard-Ost
3001703880,6177.01.0101,rent,2022-02-28 15:50:35,,1,950,150.0,800.0,,58,,Lindenstrasse 83,St. Gallen,9000,47.4336433410645,9.39519214630127,POINT (9.39519214630127 47.43364334106445),1076180,0.226666666666667,16.379310344827587,316.6666666666667,M,c,1076180,False,58.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001700632,992517.d2bc88da-93cb-11ec-842e-005056bdbc06,rent,2022-02-28 15:50:37,,4,935,150.0,785.0,,40,,Rorschacher Strasse 183,St. Gallen,9000,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198,0.230769230769231,23.375,467.5,S,d,1076198,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001711785,197301.01.00205,rent,2022-02-28 15:50:46,,2,980,180.0,800.0,,44,1971.0,Rehetobelstr. 2,St. Gallen,9000,47.4330062866211,9.39983940124512,POINT (9.399839401245117 47.433006286621094),1075818,0.0,22.272727272727273,490.0,S,d,1075818,True,61.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001705731,51811.04.0204,rent,2022-02-28 15:50:50,,2,1550,200.0,1350.0,,100,1998.0,Espentobelstrasse 5c,St. Gallen,9008,47.4411735534668,9.39690589904785,POINT (9.396905899047852 47.4411735534668),2717521,0.0476190476190477,15.5,387.5,M,c,2717521,False,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001698843,545665,rent,2022-02-28 15:51:18,,3,995,250.0,745.0,,80,,Feldlistrasse 27,St. Gallen,9000,47.4226226806641,9.35415649414062,POINT (9.354156494140625 47.42262268066406),1070630,0.0666666666666667,12.4375,248.75,M,b,1070630,False,65.0,52.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001703809,5647.01.0402,rent,2022-02-28 15:51:29,,4,1020,120.0,900.0,,55,1920.0,Burgstrasse 68,St. Gallen,9000,47.4173202514648,9.35767555236816,POINT (9.357675552368164 47.417320251464844),1070217,0.0350877192982456,18.545454545454547,510.0,S,d,1070217,False,61.0,49.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001706794,142_1_303.993153.b73543a3-9586-11ec-842e-005056bdbc06,rent,2022-02-28 15:51:34,,2,999,150.0,849.0,,57,,Paradiesstrasse 29,St. Gallen,9000,47.4177627563477,9.36205863952637,POINT (9.362058639526367 47.417762756347656),1070997,0.14,17.526315789473685,333.0,M,c,1070997,False,49.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001695512,50606938,rent,2022-02-28 15:51:42,,,1720,,,,93,,Bruggwaldstrasse 40a,St. Gallen,9008,47.4463043212891,9.39633750915527,POINT (9.396337509155273 47.44630432128906),191664913,0.0210526315789473,18.49462365591398,573.3333333333334,M,d,191664913,False,51.0,37.0,ES II,,Keine Nutzung definiert,Keine Nutzung definiert,Keine Nutzung definiert,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001697747,49842343,rent,2022-02-28 15:51:43,,,1600,,,,107,,Langgasse 5,St. Gallen,9008,47.4342079162598,9.38436317443848,POINT (9.384363174438477 47.434207916259766),1074755,0.108333333333333,14.953271028037383,533.3333333333334,M,d,1074755,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001711805,965501.01.00201,rent,2022-02-28 15:51:53,,2,1060,160.0,900.0,,46,1986.0,Feldlistr. 23,St. Gallen,9000,47.4225730895996,9.35448169708252,POINT (9.35448169708252 47.42257308959961),1070629,0.233333333333333,23.043478260869566,530.0,S,d,1070629,True,64.0,52.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001706394,1671.03.0051,rent,2022-02-28 15:51:54,,1,1050,180.0,870.0,,62,1953.0,Helvetiastrasse 36,St. Gallen,9000,47.4323043823242,9.39529895782471,POINT (9.395298957824707 47.43230438232422),1076146,0.0,16.93548387096774,350.0,M,c,1076146,False,55.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001703771,5412.11.0091,rent,2022-02-28 15:49:48,,2,1830,330.0,1500.0,,100,1973.0,Oberstrasse 293 A,St. Gallen,9014,,,POINT(9.34015543356951 47.4042573738603),1069611,0.0196078431372549,18.3,457.5,M,d,1069611,True,53.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001701209,08083.05.0552,rent,2022-02-28 15:51:00,,5,2370,370.0,2000.0,,145,1988.0,Dufourstr.1,St. Gallen,9008,,,POINT(9.38458577874659 47.4349886050812),1074744,0.16,16.344827586206897,592.5,M,d,1074744,True,61.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001694456,10001.02.0008,rent,2022-02-28 15:52:09,,2,1130,180.0,950.0,,49,,Lindenstrasse 88,St. Gallen,9000,47.4333877563477,9.39617919921875,POINT (9.39617919921875 47.433387756347656),1076162,0.02,23.06122448979592,565.0,S,d,1076162,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001703892,6610.01.0102,rent,2022-02-28 15:52:11,,1,1110,110.0,1000.0,,51,1955.0,Engelgasse 8,St. Gallen,9000,47.4263572692871,9.37482452392578,POINT (9.374824523925781 47.42635726928711),1072709,0.0,21.764705882352942,370.0,M,c,1072709,False,47.0,41.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,206,Centrum,Innenstadt,Altstadt
3001705104,3ipd7.gqd14,rent,2022-02-28 15:52:14,,3,1100,,,,66,,Magnihalden 8,St. Gallen,9000,47.427417755127,9.37638568878174,POINT (9.376385688781738 47.42741775512695),2363574,0.0434782608695652,16.666666666666668,366.6666666666667,M,c,2363574,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001694078,989723.d51b7048-90bc-11ec-842e-005056bdbc06,rent,2022-02-28 15:52:25,,2,1100,120.0,980.0,,25,,Linsebühlstrasse,St. Gallen,9000,47.4242820739746,9.38034725189209,POINT (9.38034725189209 47.42428207397461),1073515,0.583333333333333,44.0,366.6666666666667,M,c,1073515,False,65.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001702450,316715-03.992802.8f9e456e-947a-11ec-842e-005056bdbc06,rent,2022-02-28 15:46:52,,GF,2060,200.0,1860.0,,91,2020.0,Sankt Georgen-Strasse 167,St. Gallen,9011,,,POINT(9.39186202596431 47.4146678644583),191690308,0.0,22.63736263736264,686.6666666666666,M,e,191690308,False,56.0,41.0,ES II,,Keine Nutzung definiert,Keine Nutzung definiert,Keine Nutzung definiert,True,209,Centrum,St.Georgen,St.Georgen-Bach
3001698483,211247150.31651.10311,rent,2022-02-28 15:47:03,,3,930,180.0,750.0,,50,,St. Georgenstrasse 153,St. Gallen,9011,,,POINT(9.39044492884889 47.4150606844088),1073957,0.166666666666667,18.6,310.0,M,c,1073957,False,60.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209,Centrum,St.Georgen,St.Georgen-Bach
3001704180,5497.01.0202,rent,2022-02-28 15:52:39,,2,1150,160.0,990.0,,38,1500.0,Brühlgasse 30,St. Gallen,9000,47.425220489502,9.37834548950195,POINT (9.378345489501953 47.42522048950195),2363071,0.0256410256410257,30.263157894736842,575.0,S,d,2363071,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001703972,7331.01.0029,rent,2022-02-28 15:49:29,,3,1525,230.0,1295.0,,79,1972.0,Langgasse 108/110,St. Gallen,9008,,,POINT(9.39391377617665 47.441659805834),1075149,0.0,19.303797468354432,508.3333333333333,M,d,1075149,True,65.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001703837,5882.01.0301,rent,2022-02-28 15:52:44,,3,1190,200.0,990.0,,47,1961.0,Paradiesstrasse 4,St. Gallen,9000,47.4190406799316,9.36319065093994,POINT (9.363190650939941 47.41904067993164),1071037,0.0600000000000001,25.319148936170212,595.0,S,d,1071037,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001695494,49220470,rent,2022-02-28 15:50:00,,,1390,,,,98,,Wolfgangstr.65,St. Gallen,9014,,,POINT(9.33087652866201 47.402691344921),1069448,0.289473684210526,14.183673469387756,347.5,M,c,1069448,True,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg
3001703890,6543.01.0101,rent,2022-02-28 15:52:48,,1,1190,90.0,1100.0,,39,1930.0,Spisergasse 6,St. Gallen,9000,47.4248313903809,9.37693500518799,POINT (9.376935005187988 47.42483139038086),1072597,0.21875,30.512820512820515,595.0,S,d,1072597,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001696525,16731.14.0102,rent,2022-02-28 15:51:48,,1,1070,275.0,795.0,,65,1952.0,St. Leonhardstrasse 51,St. Gallen,9000,,,POINT(9.36863748554197 47.4215448477558),1072356,0.1875,16.46153846153846,356.6666666666667,M,c,1072356,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001703807,5640.01.0202,rent,2022-02-28 15:52:52,,2,1190,210.0,980.0,,65,1928.0,Ackerstrasse 1,St. Gallen,9000,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714,0.181818181818182,18.307692307692307,396.6666666666667,M,c,1073714,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001711870,963304.02.00002,rent,2022-02-28 15:52:53,,GF,1190,300.0,890.0,,68,1970.0,Zürcher Str. 104a,St. Gallen,9000,47.4166603088379,9.34597587585449,POINT (9.345975875854492 47.41666030883789),1070063,0.0,17.5,297.5,M,b,1070063,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001703815,5718.01.0001,rent,2022-02-28 15:53:02,,GF,1250,150.0,1100.0,,45,1920.0,Rotachstrasse 2,St. Gallen,9000,47.4234237670898,9.38108158111572,POINT (9.381081581115723 47.423423767089844),1073512,0.4375,27.77777777777778,312.5,M,c,1073512,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001709270,5670.01.0101,rent,2022-02-28 15:53:09,,1,1230,210.0,1020.0,,65,1850.0,Kreuzbleichestrasse 8,St. Gallen,9000,47.4201164245605,9.35637950897217,POINT (9.356379508972168 47.42011642456055),1070294,0.458333333333333,18.923076923076923,307.5,M,c,1070294,False,59.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001703648,3644.01.0201,rent,2022-02-28 15:53:20,,2,1290,180.0,1110.0,,75,1919.0,Linsebühlstrasse 12,St. Gallen,9000,47.4242973327637,9.3804931640625,POINT (9.3804931640625 47.42429733276367),1073518,0.0625,17.2,322.5,M,c,1073518,False,66.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001700663,992520.0a647734-93cd-11ec-842e-005056bdbc06,rent,2022-02-28 15:53:24,,2,1280,210.0,1070.0,,71,,Burgstrasse 19,St. Gallen,9000,47.4193916320801,9.36352825164795,POINT (9.36352825164795 47.41939163208008),1071050,0.0138888888888888,18.028169014084508,640.0,S,e,1071050,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001701243,773374.992587.d63209ab-93ea-11ec-842e-005056bdbc06,rent,2022-02-28 15:53:33,,2,1290,160.0,1130.0,,45,,Kapellenstrasse 8,St. Gallen,9000,47.4205474853516,9.373366355896,POINT (9.373366355895996 47.42054748535156),1072210,0.0,28.666666666666668,645.0,S,e,1072210,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001704175,3644.03.0502,rent,2022-02-28 15:53:45,,5,1300,200.0,1100.0,,43,1919.0,Linsebühlstrasse 16,St. Gallen,9000,47.4243240356445,9.38075637817383,POINT (9.380756378173828 47.42432403564453),1073522,0.0,30.232558139534884,650.0,S,e,1073522,True,66.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001700983,8903.04.0023,rent,2022-02-28 15:53:47,,2,1330,280.0,1050.0,,73,1984.0,Linsebühlstrasse 103,St. Gallen,9000,47.4261894226074,9.38566780090332,POINT (9.38566780090332 47.42618942260742),1073652,0.0,18.21917808219178,443.3333333333333,M,c,1073652,True,57.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001710908,5613.01.0101,rent,2022-02-28 15:53:58,,1,1300,150.0,1150.0,,45,1919.0,Vadianstrasse 58,St. Gallen,9000,47.4202728271484,9.36688613891602,POINT (9.366886138916016 47.42027282714844),1072297,0.0,28.88888888888889,650.0,S,e,1072297,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001709268,5613.01.0403,rent,2022-02-28 15:54:27,,4,1390,180.0,1210.0,,45,1919.0,Vadianstrasse 58,St. Gallen,9000,47.4202728271484,9.36688613891602,POINT (9.366886138916016 47.42027282714844),1072297,0.0,30.88888888888889,695.0,S,e,1072297,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001704179,5523.01.0401,rent,2022-02-28 15:54:37,,4,1470,170.0,1300.0,,78,1446.0,Kugelgasse 10,St. Gallen,9000,47.4251174926758,9.37736892700195,POINT (9.377368927001953 47.42511749267578),1072585,0.0,18.846153846153847,490.0,M,d,1072585,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001702994,992837.a000900000P2VrOAAV,rent,2022-02-28 15:54:42,,1,1460,200.0,1260.0,,74,,Klusstrasse 14,St. Gallen,9000,47.4188804626465,9.37744617462158,POINT (9.377446174621582 47.418880462646484),1072063,0.075,19.72972972972973,486.6666666666667,M,d,1072063,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001694455,10001.01.0003,rent,2022-02-28 15:55:08,,1,1560,200.0,1360.0,,84,,Lindenstrasse 86,St. Gallen,9000,47.4335594177246,9.39605331420898,POINT (9.396053314208984 47.43355941772461),1076161,0.0666666666666667,18.571428571428573,390.0,M,c,1076161,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001703021,831106.992762.494faeb3-941e-11ec-842e-005056bdbc06,rent,2022-02-28 15:55:09,,GF,1530,240.0,1290.0,,80,,Kapellenstrasse 8,St. Gallen,9000,47.4205474853516,9.373366355896,POINT (9.373366355895996 47.42054748535156),1072210,0.0123456790123457,19.125,510.0,M,d,1072210,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001700650,fj3sl.lz3i7,rent,2022-02-28 15:55:21,,4,1650,260.0,1390.0,,100,,Ilgenstrasse 50,St. Gallen,9000,47.4165382385254,9.35750961303711,POINT (9.35750961303711 47.41653823852539),1070178,0.111111111111111,16.5,412.5,M,c,1070178,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001706982,R-20*HPW,rent,2022-02-28 15:55:26,,2,1640,200.0,1440.0,,84,,Ruhsitzstrasse 20,St. Gallen,9000,47.4130172729492,9.35442543029785,POINT (9.354425430297852 47.41301727294922),1069808,0.0632911392405062,19.523809523809526,410.0,M,c,1069808,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001711877,154701.01.00303,rent,2022-02-28 15:55:31,,3,1610,245.0,1365.0,,89,1920.0,Neptunstr. 3,St. Gallen,9000,47.4305610656738,9.3935718536377,POINT (9.393571853637695 47.43056106567383),1075956,0.0,18.089887640449437,402.5,M,c,1075956,False,58.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001714147,08526.01.3588,rent,2022-02-28 15:55:37,,3,1730,230.0,1500.0,,120,1900.0,Zeughausgasse 22,St. Gallen,9000,47.4244003295898,9.37930870056152,POINT (9.379308700561523 47.424400329589844),1072637,0.0,14.416666666666666,432.5,M,c,1072637,False,60.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,206,Centrum,Innenstadt,Altstadt
3001706764,993142.1b6b779a-9584-11ec-842e-005056bdbc06,rent,2022-02-28 15:55:43,,1,1690,200.0,1490.0,,100,1988.0,Feldlistrasse 29a,St. Gallen,9000,47.4224739074707,9.3540735244751,POINT (9.354073524475098 47.4224739074707),1070632,0.0196078431372549,16.9,422.5,M,c,1070632,True,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001700096,31.31.145.928450.fcb1ffdf-50ee-11ec-842e-005056bdbc06,rent,2022-02-28 15:55:49,,4,1750,290.0,1460.0,,97,,Torstrasse 20,St. Gallen,9000,47.428035736084,9.37781524658203,POINT (9.377815246582031 47.428035736083984),1072848,0.03,18.04123711340206,583.3333333333334,M,d,1072848,False,63.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
3001702855,A998L3T_24QZW5G,rent,2022-02-28 15:55:56,,1,1820,220.0,1600.0,,120,,Teufener strasse 60,St. Gallen,9000,47.4176025390625,9.36727428436279,POINT (9.367274284362793 47.4176025390625),1071687,0.0909090909090908,15.166666666666666,364.0,L,c,1071687,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001709030,pfqfs.sv08m,rent,2022-02-28 15:56:00,,3,1800,200.0,1600.0,,125,,Greithstrasse 6,St. Gallen,9000,47.4309425354004,9.39088153839111,POINT (9.390881538391113 47.43094253540039),1076059,0.420454545454545,14.4,450.0,M,d,1076059,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001702959,1055.1112.992825.eb01a9fc-948c-11ec-842e-005056bdbc06,rent,2022-02-28 15:56:20,,3,1900,200.0,1700.0,,97,2012.0,Burgstrasse 51,St. Gallen,9000,47.4180908203125,9.35981178283691,POINT (9.359811782836914 47.4180908203125),190726653,0.043010752688172,19.587628865979383,633.3333333333334,M,e,190726653,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001703562,03159.01.0133,rent,2022-02-28 15:56:24,,3,2490,260.0,2230.0,,110,1920.0,Goliathgasse 37,St. Gallen,9000,47.4279747009277,9.37712287902832,POINT (9.37712287902832 47.427974700927734),1072768,0.0,22.636363636363637,622.5,M,e,1072768,False,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,206,Centrum,Innenstadt,Altstadt
3001698654,1055.1113.991489.9f886225-931b-11ec-842e-005056bdbc06,rent,2022-02-28 15:56:29,,4,2360,200.0,2160.0,,85,,Burgstrasse 51,St. Gallen,9000,47.4180908203125,9.35981178283691,POINT (9.359811782836914 47.4180908203125),190726653,0.214285714285714,27.764705882352942,786.6666666666666,M,f,190726653,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001704183,5497.01.0401,rent,2022-02-28 15:56:42,,4,2200,250.0,1950.0,,111,1500.0,Brühlgasse 30,St. Gallen,9000,47.425220489502,9.37834548950195,POINT (9.378345489501953 47.42522048950195),2363071,0.0183486238532109,19.81981981981982,550.0,M,d,2363071,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001705885,50168467,rent,2022-02-28 15:56:46,,,890,,,,24,,Sonnenstrasse 17,St. Gallen,9000,47.4300308227539,9.38085174560547,POINT (9.380851745605469 47.430030822753906),1072963,0.0,37.083333333333336,890.0,S,f,1072963,False,62.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
3001695518,50611281,rent,2022-02-28 15:56:50,,,780,,,,36,,Buchentalstrasse 19,St. Gallen,9000,47.4345092773438,9.39666843414307,POINT (9.396668434143066 47.43450927734375),1076171,0.0909090909090908,21.666666666666668,390.0,S,c,1076171,False,62.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001697750,50645449,rent,2022-02-28 15:56:55,,,670,,,,29,,Vonwilstrasse 15,St. Gallen,9000,47.4170837402344,9.35889720916748,POINT (9.35889720916748 47.417083740234375),1070167,0.0740740740740742,23.103448275862068,670.0,S,e,1070167,True,62.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001703251,hpuf8.or0hb,rent,2022-02-28 15:53:42,,1,1290,130.0,1160.0,,57,1840.0,Zürcherstrasse 6,St. Gallen,9000,,,POINT(9.35729786274486 47.4210229272197),1070477,0.117647058823529,22.63157894736842,645.0,S,e,1070477,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001703818,5709.01.0101,rent,2022-02-28 15:56:12,,1,1950,200.0,1750.0,,114,1920.0,Rorschacherstrasse 116,St. Gallen,9000,,,POINT(9.39176407139537 47.4304230842969),1076041,0.163265306122449,17.105263157894736,390.0,L,c,1076041,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001711742,49482790,rent,2022-02-28 15:56:56,,,600,,,,77,,zürcherstrasse 56,St. Gallen,9000,,,POINT(9.35174978279312 47.4182449323879),1070336,0.013157894736842,7.792207792207792,200.0,M,b,1070336,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001733592,kgf12.3jqla,rent,2022-03-10 07:53:40,,1,2370,,,,40,,Dufourstrasse 58,St. Gallen,9000,47.429313659668,9.37341022491455,POINT (9.37341022491455 47.42931365966797),1073092,0.545454545454545,59.25,790.0,M,f,1073092,False,60.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
