name,score,description,category,label,_geom
nRkj-VSTq0VQipeaG1bnTg,46.42543144388245,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/nRkj-VSTq0VQipeaG1bnTg""><img style=""width:200px"" src=""https://images.mapillary.com/nRkj-VSTq0VQipeaG1bnTg/thumb-320.jpg""></a><br>Streetwise Score: 46.42543144388245",4,wahrgenommene Sicherheit hoch,POINT (9.388764999999999 47.422793)
B1NMa89thvSkHYM-Vvl2Vw,40.678872240941764,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/B1NMa89thvSkHYM-Vvl2Vw""><img style=""width:200px"" src=""https://images.mapillary.com/B1NMa89thvSkHYM-Vvl2Vw/thumb-320.jpg""></a><br>Streetwise Score: 40.678872240941764",4,wahrgenommene Sicherheit hoch,POINT (9.388763000000001 47.422793)
MB5hjVbXwE1BX3pp7TEUXQ,30.81211597463348,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MB5hjVbXwE1BX3pp7TEUXQ""><img style=""width:200px"" src=""https://images.mapillary.com/MB5hjVbXwE1BX3pp7TEUXQ/thumb-320.jpg""></a><br>Streetwise Score: 30.81211597463348",3,+,POINT (9.3591721 47.4277613)
njOeO6IEQwnKEMx7bjbH3A,34.149606805355816,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/njOeO6IEQwnKEMx7bjbH3A""><img style=""width:200px"" src=""https://images.mapillary.com/njOeO6IEQwnKEMx7bjbH3A/thumb-320.jpg""></a><br>Streetwise Score: 34.149606805355816",3,+,POINT (9.3579729 47.4271472)
mOJ8PbUrdRYoLb_8GO3j-Q,24.695288542712653,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/mOJ8PbUrdRYoLb_8GO3j-Q""><img style=""width:200px"" src=""https://images.mapillary.com/mOJ8PbUrdRYoLb_8GO3j-Q/thumb-320.jpg""></a><br>Streetwise Score: 24.695288542712653",2,0,POINT (9.356738500000001 47.4265668)
fJWnaAjxf2ztv79_HyMylg,24.506812052770744,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fJWnaAjxf2ztv79_HyMylg""><img style=""width:200px"" src=""https://images.mapillary.com/fJWnaAjxf2ztv79_HyMylg/thumb-320.jpg""></a><br>Streetwise Score: 24.506812052770744",2,0,POINT (9.3649319 47.4303827)
1F6bePrkpWCUKOwXaVOT9Q,37.711138496986074,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1F6bePrkpWCUKOwXaVOT9Q""><img style=""width:200px"" src=""https://images.mapillary.com/1F6bePrkpWCUKOwXaVOT9Q/thumb-320.jpg""></a><br>Streetwise Score: 37.711138496986074",3,+,POINT (9.363625000000001 47.4298498)
yJSeJy_rOZFdkFcypvt1_w,15.579361741796866,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yJSeJy_rOZFdkFcypvt1_w""><img style=""width:200px"" src=""https://images.mapillary.com/yJSeJy_rOZFdkFcypvt1_w/thumb-320.jpg""></a><br>Streetwise Score: 15.579361741796866",1,-,POINT (9.361829999999999 47.4290212)
zX5naw0t2FRfuCOy4SI3rg,28.492530712984443,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zX5naw0t2FRfuCOy4SI3rg""><img style=""width:200px"" src=""https://images.mapillary.com/zX5naw0t2FRfuCOy4SI3rg/thumb-320.jpg""></a><br>Streetwise Score: 28.492530712984443",2,0,POINT (9.3597705 47.428023)
Q7z2ECqv2yUQuzonUpOQSA,27.070453858791026,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Q7z2ECqv2yUQuzonUpOQSA""><img style=""width:200px"" src=""https://images.mapillary.com/Q7z2ECqv2yUQuzonUpOQSA/thumb-320.jpg""></a><br>Streetwise Score: 27.070453858791026",2,0,POINT (9.3988567 47.4364536)
HWn9XAfDzazNBHnSbkiA9A,22.075580992881182,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HWn9XAfDzazNBHnSbkiA9A""><img style=""width:200px"" src=""https://images.mapillary.com/HWn9XAfDzazNBHnSbkiA9A/thumb-320.jpg""></a><br>Streetwise Score: 22.075580992881182",2,0,POINT (9.3977035 47.4357719)
xbVHehSRQPi_iIBby9oZ0Q,29.693755420209246,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xbVHehSRQPi_iIBby9oZ0Q""><img style=""width:200px"" src=""https://images.mapillary.com/xbVHehSRQPi_iIBby9oZ0Q/thumb-320.jpg""></a><br>Streetwise Score: 29.693755420209246",3,+,POINT (9.3963818 47.4353019)
wyMKfYYfqjyVtlb7Do9vHg,21.932770414362825,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/wyMKfYYfqjyVtlb7Do9vHg""><img style=""width:200px"" src=""https://images.mapillary.com/wyMKfYYfqjyVtlb7Do9vHg/thumb-320.jpg""></a><br>Streetwise Score: 21.932770414362825",2,0,POINT (9.3947746 47.4346827)
X0Ftotq2NNTnZDIZu0lVfg,18.50917841054558,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/X0Ftotq2NNTnZDIZu0lVfg""><img style=""width:200px"" src=""https://images.mapillary.com/X0Ftotq2NNTnZDIZu0lVfg/thumb-320.jpg""></a><br>Streetwise Score: 18.50917841054558",1,-,POINT (9.3933901 47.4342596)
HyzfqMFUmo4-7e0Xbsa74Q,12.118077214972585,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HyzfqMFUmo4-7e0Xbsa74Q""><img style=""width:200px"" src=""https://images.mapillary.com/HyzfqMFUmo4-7e0Xbsa74Q/thumb-320.jpg""></a><br>Streetwise Score: 12.118077214972585",1,-,POINT (9.3920903 47.4338194)
_71DMTJrfa9C61cB8RLa4A,14.99082303829236,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_71DMTJrfa9C61cB8RLa4A""><img style=""width:200px"" src=""https://images.mapillary.com/_71DMTJrfa9C61cB8RLa4A/thumb-320.jpg""></a><br>Streetwise Score: 14.99082303829236",1,-,POINT (9.3906729 47.4335306)
3mGD4Kq6f6Qe_2XO_ywYTQ,14.39777794714319,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3mGD4Kq6f6Qe_2XO_ywYTQ""><img style=""width:200px"" src=""https://images.mapillary.com/3mGD4Kq6f6Qe_2XO_ywYTQ/thumb-320.jpg""></a><br>Streetwise Score: 14.39777794714319",1,-,POINT (9.389245000000001 47.4335038)
2PKZ1H7lZTLBZCT8ccmAEQ,26.124347717288895,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2PKZ1H7lZTLBZCT8ccmAEQ""><img style=""width:200px"" src=""https://images.mapillary.com/2PKZ1H7lZTLBZCT8ccmAEQ/thumb-320.jpg""></a><br>Streetwise Score: 26.124347717288895",2,0,POINT (9.3878211 47.4333367)
NePkPKv8grcY8K31XjpTzQ,22.798606162636503,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/NePkPKv8grcY8K31XjpTzQ""><img style=""width:200px"" src=""https://images.mapillary.com/NePkPKv8grcY8K31XjpTzQ/thumb-320.jpg""></a><br>Streetwise Score: 22.798606162636503",2,0,POINT (9.386037699999999 47.4330711)
7hCFi6dFvNxbuGCH4ndyfQ,5.732800028293391,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7hCFi6dFvNxbuGCH4ndyfQ""><img style=""width:200px"" src=""https://images.mapillary.com/7hCFi6dFvNxbuGCH4ndyfQ/thumb-320.jpg""></a><br>Streetwise Score: 5.732800028293391",0,wahrgenommene Sicherheit tief,POINT (9.3846075 47.432816)
PCoaH_MLplwn8F9oLTe_yw,8.80889403329579,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PCoaH_MLplwn8F9oLTe_yw""><img style=""width:200px"" src=""https://images.mapillary.com/PCoaH_MLplwn8F9oLTe_yw/thumb-320.jpg""></a><br>Streetwise Score: 8.80889403329579",0,wahrgenommene Sicherheit tief,POINT (9.3842546 47.4327434)
aFnc9VOTXgeXheLnRe4qSA,24.212002554389922,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aFnc9VOTXgeXheLnRe4qSA""><img style=""width:200px"" src=""https://images.mapillary.com/aFnc9VOTXgeXheLnRe4qSA/thumb-320.jpg""></a><br>Streetwise Score: 24.212002554389922",2,0,POINT (9.3842546 47.4327434)
d85YLFF-7DPuKAE6PB_b6g,9.289136235641184,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/d85YLFF-7DPuKAE6PB_b6g""><img style=""width:200px"" src=""https://images.mapillary.com/d85YLFF-7DPuKAE6PB_b6g/thumb-320.jpg""></a><br>Streetwise Score: 9.289136235641184",1,-,POINT (9.3842546 47.4327434)
IYADXLtZMAGC6v9i-GX7mQ,9.386184819525713,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IYADXLtZMAGC6v9i-GX7mQ""><img style=""width:200px"" src=""https://images.mapillary.com/IYADXLtZMAGC6v9i-GX7mQ/thumb-320.jpg""></a><br>Streetwise Score: 9.386184819525713",1,-,POINT (9.3842546 47.4327434)
kY3kP8nkbXv7d1y02S9ajQ,21.87709626834074,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/kY3kP8nkbXv7d1y02S9ajQ""><img style=""width:200px"" src=""https://images.mapillary.com/kY3kP8nkbXv7d1y02S9ajQ/thumb-320.jpg""></a><br>Streetwise Score: 21.87709626834074",2,0,POINT (9.3842546 47.4327434)
U_8vVfWedXpJyuIz34A6Ow,19.131769370874125,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/U_8vVfWedXpJyuIz34A6Ow""><img style=""width:200px"" src=""https://images.mapillary.com/U_8vVfWedXpJyuIz34A6Ow/thumb-320.jpg""></a><br>Streetwise Score: 19.131769370874125",2,0,POINT (9.3842546 47.4327434)
aQDl3ckCHVwyaIWy26isRg,14.38437386114487,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aQDl3ckCHVwyaIWy26isRg""><img style=""width:200px"" src=""https://images.mapillary.com/aQDl3ckCHVwyaIWy26isRg/thumb-320.jpg""></a><br>Streetwise Score: 14.38437386114487",1,-,POINT (9.3842546 47.4327434)
J1oxAXsmLw38wGIfmLBZcA,18.125725079999643,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/J1oxAXsmLw38wGIfmLBZcA""><img style=""width:200px"" src=""https://images.mapillary.com/J1oxAXsmLw38wGIfmLBZcA/thumb-320.jpg""></a><br>Streetwise Score: 18.125725079999643",1,-,POINT (9.3842546 47.4327434)
rEsLeJflpTQJnisoSDlKlw,21.9292730828975,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rEsLeJflpTQJnisoSDlKlw""><img style=""width:200px"" src=""https://images.mapillary.com/rEsLeJflpTQJnisoSDlKlw/thumb-320.jpg""></a><br>Streetwise Score: 21.9292730828975",2,0,POINT (9.3842546 47.4327434)
D-fIDDPhjKBEnaUbAdBduw,5.684656956256706,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/D-fIDDPhjKBEnaUbAdBduw""><img style=""width:200px"" src=""https://images.mapillary.com/D-fIDDPhjKBEnaUbAdBduw/thumb-320.jpg""></a><br>Streetwise Score: 5.684656956256706",0,wahrgenommene Sicherheit tief,POINT (9.3842546 47.4327434)
3DSk-xaIUa-TeEoaX3Xg3Q,7.2802034451932744,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3DSk-xaIUa-TeEoaX3Xg3Q""><img style=""width:200px"" src=""https://images.mapillary.com/3DSk-xaIUa-TeEoaX3Xg3Q/thumb-320.jpg""></a><br>Streetwise Score: 7.2802034451932744",0,wahrgenommene Sicherheit tief,POINT (9.3842546 47.4327434)
7qguFmT13Du8xkLnZk0vBQ,2.9452409727164106,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7qguFmT13Du8xkLnZk0vBQ""><img style=""width:200px"" src=""https://images.mapillary.com/7qguFmT13Du8xkLnZk0vBQ/thumb-320.jpg""></a><br>Streetwise Score: 2.9452409727164106",0,wahrgenommene Sicherheit tief,POINT (9.3842546 47.4327434)
eTK_NnPXeN-S61SO1OkMJg,31.582997161205768,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/eTK_NnPXeN-S61SO1OkMJg""><img style=""width:200px"" src=""https://images.mapillary.com/eTK_NnPXeN-S61SO1OkMJg/thumb-320.jpg""></a><br>Streetwise Score: 31.582997161205768",3,+,POINT (9.3842546 47.4327434)
vlhOXLi57LtListRM0tftw,24.919013326059215,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vlhOXLi57LtListRM0tftw""><img style=""width:200px"" src=""https://images.mapillary.com/vlhOXLi57LtListRM0tftw/thumb-320.jpg""></a><br>Streetwise Score: 24.919013326059215",2,0,POINT (9.386746 47.4329899)
I3h9fGfaURXeDgIc_gLkfw,26.53881441045869,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/I3h9fGfaURXeDgIc_gLkfw""><img style=""width:200px"" src=""https://images.mapillary.com/I3h9fGfaURXeDgIc_gLkfw/thumb-320.jpg""></a><br>Streetwise Score: 26.53881441045869",2,0,POINT (9.387658999999999 47.433074)
AMhgf7BNj0Kau-VqaW7nZQ,33.34575163462177,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AMhgf7BNj0Kau-VqaW7nZQ""><img style=""width:200px"" src=""https://images.mapillary.com/AMhgf7BNj0Kau-VqaW7nZQ/thumb-320.jpg""></a><br>Streetwise Score: 33.34575163462177",3,+,POINT (9.388510999999999 47.43315)
3f87I6WlxOPWUTy-r2RsDQ,30.609092688257054,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/3f87I6WlxOPWUTy-r2RsDQ""><img style=""width:200px"" src=""https://images.mapillary.com/3f87I6WlxOPWUTy-r2RsDQ/thumb-320.jpg""></a><br>Streetwise Score: 30.609092688257054",3,+,POINT (9.389983000000001 47.433236)
M7HcNU2_DIfsFXozseir_Q,23.992999971575387,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/M7HcNU2_DIfsFXozseir_Q""><img style=""width:200px"" src=""https://images.mapillary.com/M7HcNU2_DIfsFXozseir_Q/thumb-320.jpg""></a><br>Streetwise Score: 23.992999971575387",2,0,POINT (9.390685 47.4332149)
bxcVE8xxcX8jqjQAkBczEw,29.881878747766404,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bxcVE8xxcX8jqjQAkBczEw""><img style=""width:200px"" src=""https://images.mapillary.com/bxcVE8xxcX8jqjQAkBczEw/thumb-320.jpg""></a><br>Streetwise Score: 29.881878747766404",3,+,POINT (9.3909179 47.432953)
OegAmHl0li9pqgyZ5T08_g,30.941518640510143,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OegAmHl0li9pqgyZ5T08_g""><img style=""width:200px"" src=""https://images.mapillary.com/OegAmHl0li9pqgyZ5T08_g/thumb-320.jpg""></a><br>Streetwise Score: 30.941518640510143",3,+,POINT (9.391135999999999 47.4323679)
z5UOPio3MBdkQnmXkUlhvw,29.875720311289353,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/z5UOPio3MBdkQnmXkUlhvw""><img style=""width:200px"" src=""https://images.mapillary.com/z5UOPio3MBdkQnmXkUlhvw/thumb-320.jpg""></a><br>Streetwise Score: 29.875720311289353",3,+,POINT (9.3914259 47.431726)
DpcsiIv-J4JynYHFF5MBjA,37.688809972593845,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/DpcsiIv-J4JynYHFF5MBjA""><img style=""width:200px"" src=""https://images.mapillary.com/DpcsiIv-J4JynYHFF5MBjA/thumb-320.jpg""></a><br>Streetwise Score: 37.688809972593845",3,+,POINT (9.391639 47.431295)
PUtzlafB6TY4RwrYM_AGwA,32.64145619827346,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PUtzlafB6TY4RwrYM_AGwA""><img style=""width:200px"" src=""https://images.mapillary.com/PUtzlafB6TY4RwrYM_AGwA/thumb-320.jpg""></a><br>Streetwise Score: 32.64145619827346",3,+,POINT (9.391813000000001 47.43063)
6Eb4h17o4KwI9BRFp3-79A,35.84518066278917,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/6Eb4h17o4KwI9BRFp3-79A""><img style=""width:200px"" src=""https://images.mapillary.com/6Eb4h17o4KwI9BRFp3-79A/thumb-320.jpg""></a><br>Streetwise Score: 35.84518066278917",3,+,POINT (9.391123 47.430459)
PsaG6A7viYNvTxC4Z3hQ4A,32.19140155169001,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/PsaG6A7viYNvTxC4Z3hQ4A""><img style=""width:200px"" src=""https://images.mapillary.com/PsaG6A7viYNvTxC4Z3hQ4A/thumb-320.jpg""></a><br>Streetwise Score: 32.19140155169001",3,+,POINT (9.390548000000001 47.430281)
Dzh-32RPuJ4y0P3BFR6NCw,35.6852080311329,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Dzh-32RPuJ4y0P3BFR6NCw""><img style=""width:200px"" src=""https://images.mapillary.com/Dzh-32RPuJ4y0P3BFR6NCw/thumb-320.jpg""></a><br>Streetwise Score: 35.6852080311329",3,+,POINT (9.389803000000001 47.429976)
C4sJHfAtNpm29hG6DcWzqA,32.82590031674712,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/C4sJHfAtNpm29hG6DcWzqA""><img style=""width:200px"" src=""https://images.mapillary.com/C4sJHfAtNpm29hG6DcWzqA/thumb-320.jpg""></a><br>Streetwise Score: 32.82590031674712",3,+,POINT (9.388851000000001 47.429566)
F3DEiI-_vWwFW3NZ91REXg,34.29879589073124,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/F3DEiI-_vWwFW3NZ91REXg""><img style=""width:200px"" src=""https://images.mapillary.com/F3DEiI-_vWwFW3NZ91REXg/thumb-320.jpg""></a><br>Streetwise Score: 34.29879589073124",3,+,POINT (9.387926 47.429136)
rhfy_3O6Cr6l2ImcCalSiQ,37.15020734553185,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/rhfy_3O6Cr6l2ImcCalSiQ""><img style=""width:200px"" src=""https://images.mapillary.com/rhfy_3O6Cr6l2ImcCalSiQ/thumb-320.jpg""></a><br>Streetwise Score: 37.15020734553185",3,+,POINT (9.387198 47.428816)
0gpegWqnOzXf7UU8aSiFRQ,34.14906721376823,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0gpegWqnOzXf7UU8aSiFRQ""><img style=""width:200px"" src=""https://images.mapillary.com/0gpegWqnOzXf7UU8aSiFRQ/thumb-320.jpg""></a><br>Streetwise Score: 34.14906721376823",3,+,POINT (9.386028 47.428318)
1g85vBqJ5TFRBnJHaiTSqw,29.812277998256114,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1g85vBqJ5TFRBnJHaiTSqw""><img style=""width:200px"" src=""https://images.mapillary.com/1g85vBqJ5TFRBnJHaiTSqw/thumb-320.jpg""></a><br>Streetwise Score: 29.812277998256114",3,+,POINT (9.385415 47.428066)
98WKrdvMOlc9RQIp1VYcbQ,31.83282165430382,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/98WKrdvMOlc9RQIp1VYcbQ""><img style=""width:200px"" src=""https://images.mapillary.com/98WKrdvMOlc9RQIp1VYcbQ/thumb-320.jpg""></a><br>Streetwise Score: 31.83282165430382",3,+,POINT (9.384649 47.427765)
zJsTCllKRlUrmLTNcPmDDQ,36.92004383125338,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zJsTCllKRlUrmLTNcPmDDQ""><img style=""width:200px"" src=""https://images.mapillary.com/zJsTCllKRlUrmLTNcPmDDQ/thumb-320.jpg""></a><br>Streetwise Score: 36.92004383125338",3,+,POINT (9.3835979 47.427273)
0d8OjiY_IHX8XIAFEUX1Aw,29.83626645434387,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0d8OjiY_IHX8XIAFEUX1Aw""><img style=""width:200px"" src=""https://images.mapillary.com/0d8OjiY_IHX8XIAFEUX1Aw/thumb-320.jpg""></a><br>Streetwise Score: 29.83626645434387",3,+,POINT (9.383058 47.426939)
nObajtP-lowGdo1zEIa5aA,31.05842283344471,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/nObajtP-lowGdo1zEIa5aA""><img style=""width:200px"" src=""https://images.mapillary.com/nObajtP-lowGdo1zEIa5aA/thumb-320.jpg""></a><br>Streetwise Score: 31.05842283344471",3,+,POINT (9.382690999999999 47.426703)
CQtjO2rwJy8BvrRa8Y_UNg,35.41600963687922,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CQtjO2rwJy8BvrRa8Y_UNg""><img style=""width:200px"" src=""https://images.mapillary.com/CQtjO2rwJy8BvrRa8Y_UNg/thumb-320.jpg""></a><br>Streetwise Score: 35.41600963687922",3,+,POINT (9.382521000000001 47.426291)
o66GReob_Mxadfw_r_85Tg,27.229189623453514,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/o66GReob_Mxadfw_r_85Tg""><img style=""width:200px"" src=""https://images.mapillary.com/o66GReob_Mxadfw_r_85Tg/thumb-320.jpg""></a><br>Streetwise Score: 27.229189623453514",2,0,POINT (9.382306 47.426035)
ko9mx2uh1N8kFXpvTJh08Q,30.26916549842613,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ko9mx2uh1N8kFXpvTJh08Q""><img style=""width:200px"" src=""https://images.mapillary.com/ko9mx2uh1N8kFXpvTJh08Q/thumb-320.jpg""></a><br>Streetwise Score: 30.26916549842613",3,+,POINT (9.381902999999999 47.42548)
UjReZBHFFUspqAV7IpaBzA,36.25132270829414,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UjReZBHFFUspqAV7IpaBzA""><img style=""width:200px"" src=""https://images.mapillary.com/UjReZBHFFUspqAV7IpaBzA/thumb-320.jpg""></a><br>Streetwise Score: 36.25132270829414",3,+,POINT (9.381713 47.425171)
yZY_KkJd2HEypxMCwl_gMg,33.548892083233305,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yZY_KkJd2HEypxMCwl_gMg""><img style=""width:200px"" src=""https://images.mapillary.com/yZY_KkJd2HEypxMCwl_gMg/thumb-320.jpg""></a><br>Streetwise Score: 33.548892083233305",3,+,POINT (9.38125 47.424854)
BdzpMU5maZhLUlGAQIHdow,34.98644348914908,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/BdzpMU5maZhLUlGAQIHdow""><img style=""width:200px"" src=""https://images.mapillary.com/BdzpMU5maZhLUlGAQIHdow/thumb-320.jpg""></a><br>Streetwise Score: 34.98644348914908",3,+,POINT (9.380948999999999 47.424683)
W7ZueYbZ2qwD7h2xn3gwDA,38.97892412929454,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/W7ZueYbZ2qwD7h2xn3gwDA""><img style=""width:200px"" src=""https://images.mapillary.com/W7ZueYbZ2qwD7h2xn3gwDA/thumb-320.jpg""></a><br>Streetwise Score: 38.97892412929454",3,+,POINT (9.380481 47.424596)
keQuKtnf_b1ABfPcoxeL_Q,35.65310110977661,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/keQuKtnf_b1ABfPcoxeL_Q""><img style=""width:200px"" src=""https://images.mapillary.com/keQuKtnf_b1ABfPcoxeL_Q/thumb-320.jpg""></a><br>Streetwise Score: 35.65310110977661",3,+,POINT (9.380053 47.424523)
jXiuWH3PbS_mbyF6fLZSng,35.737932782038044,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jXiuWH3PbS_mbyF6fLZSng""><img style=""width:200px"" src=""https://images.mapillary.com/jXiuWH3PbS_mbyF6fLZSng/thumb-320.jpg""></a><br>Streetwise Score: 35.737932782038044",3,+,POINT (9.379823 47.4244709)
GMseMNlddk7vfkBCmVwpFQ,23.907319445755036,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GMseMNlddk7vfkBCmVwpFQ""><img style=""width:200px"" src=""https://images.mapillary.com/GMseMNlddk7vfkBCmVwpFQ/thumb-320.jpg""></a><br>Streetwise Score: 23.907319445755036",2,0,POINT (9.379690999999999 47.42432)
EBMakvkf5gT5CDFld_uiAQ,23.241618413940888,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EBMakvkf5gT5CDFld_uiAQ""><img style=""width:200px"" src=""https://images.mapillary.com/EBMakvkf5gT5CDFld_uiAQ/thumb-320.jpg""></a><br>Streetwise Score: 23.241618413940888",2,0,POINT (9.3796199 47.4240799)
CKd0VmadgL9WZzbocYFElA,31.85099355182514,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CKd0VmadgL9WZzbocYFElA""><img style=""width:200px"" src=""https://images.mapillary.com/CKd0VmadgL9WZzbocYFElA/thumb-320.jpg""></a><br>Streetwise Score: 31.85099355182514",3,+,POINT (9.379516000000001 47.423896)
2asubDNjQGr5JIXZ0wvCKA,27.157655286007486,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2asubDNjQGr5JIXZ0wvCKA""><img style=""width:200px"" src=""https://images.mapillary.com/2asubDNjQGr5JIXZ0wvCKA/thumb-320.jpg""></a><br>Streetwise Score: 27.157655286007486",2,0,POINT (9.3797979 47.4240799)
